two_realRank,1-qid,State,host_is_superhost,host_has_profile_pic,host_identity_verified,accommodates,beds,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,bathrooms,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,property_type_Entire condo,property_type_Entire guest suite,property_type_Entire home,property_type_Entire loft,property_type_Entire rental unit,property_type_Entire serviced apartment,property_type_Entire townhouse,property_type_Private room in condo,property_type_Private room in guest suite,property_type_Private room in home,property_type_Private room in loft,property_type_Private room in rental unit,property_type_Private room in townhouse,property_type_Room in boutique hotel,property_type_Room in hotel,property_type_Shared room in rental unit,accommodates_contribution,availability_30_contribution,availability_365_contribution,availability_60_contribution,availability_90_contribution,bathrooms_contribution,beds_contribution,host_has_profile_pic_contribution,host_identity_verified_contribution,host_is_superhost_contribution,number_of_reviews_contribution,number_of_reviews_l30d_contribution,number_of_reviews_ltm_contribution,property_type_Entire condo_contribution,property_type_Entire guest suite_contribution,property_type_Entire home_contribution,property_type_Entire loft_contribution,property_type_Entire rental unit_contribution,property_type_Entire serviced apartment_contribution,property_type_Entire townhouse_contribution,property_type_Private room in condo_contribution,property_type_Private room in guest suite_contribution,property_type_Private room in home_contribution,property_type_Private room in loft_contribution,property_type_Private room in rental unit_contribution,property_type_Private room in townhouse_contribution,property_type_Room in boutique hotel_contribution,property_type_Room in hotel_contribution,property_type_Shared room in rental unit_contribution,review_scores_accuracy_contribution,review_scores_checkin_contribution,review_scores_cleanliness_contribution,review_scores_communication_contribution,review_scores_location_contribution,review_scores_rating_contribution,review_scores_value_contribution,reviews_per_month_contribution,room_type_Entire home/apt_contribution,room_type_Hotel room_contribution,room_type_Private room_contribution,room_type_Shared room_contribution,model,predicted
117,Queens,41430801,0,1,1,8,4,0.166666667,0.583333333,0.722222222,0.671232877,1,0,0,0.03,5,4,5,5,5,5,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586147088,0.057054012,0.393437377,0.402417946,0.606345239,0.019169694,0.315314304,0.874824811,0.498348865,0.166778321,0.788315937,0.232451541,0.122646314,0.152530972,0.203149009,0.970884206,0.887751167,0.077459742,,0.705570678,,,0.794946669,,0.097002269,,0.390873933,0.580345975,,0.957689667,0.446081084,0.1328388,0.055727375,0.852954879,0.915428961,0.87935604,0.928819043,0.323191448,,0.172988233,,Staten_Island_SVM,95
52,Queens,24836464,1,1,1,10,9,0.766666667,0.883333333,0.9,0.468493151,5,0,0,0.08,4,4.2,4.2,4.2,4.2,4,4.2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593449022,0.864647629,0.448410274,0.182216237,0.116431409,0.383690312,0.977451036,0.922492141,0.756533288,0.886389971,0.89204965,0.296199106,0.029084677,0.116605283,0.397117844,0.977833332,0.882240544,0.072042752,,0.674464764,,,0.819905858,,0.116016666,,0.248432073,0.123862094,,0.87981926,0.62378716,0.752626795,0.563806596,0.231524424,0.1573668,0.075337788,0.914219501,0.09698691,,0.238213533,,Staten_Island_SVM,10
18,Queens,24945253,0,1,1,5,4,1,1,1,1,37,1,0,0.58,4.83,4.86,4.83,4.97,4.97,4.86,4.56,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3518438,0.979578476,0.83843235,0.053424814,0.259478963,0.393239173,0.324709991,0.824413424,0.221201942,0.082398382,0.640689276,0.307192314,0.116784631,0.092784871,0.192415108,0.978873843,0.869868074,0.079661188,,0.634770897,,,0.580781282,,0.050102515,,0.364352775,0.823881986,,0.168374714,0.29331626,0.29197898,0.318905437,0.708756915,0.788387479,0.656625958,0.786274504,0.241281131,,0.119145372,,Staten_Island_SVM,72
11,Queens,25137887,0,1,1,6,5,0.966666667,0.983333333,0.988888889,0.997260274,39,0,0,0.61,4.9,4.87,4.95,4.9,4.82,4.87,4.77,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222927672,0.905017365,0.625575442,0.153851768,0.396552278,0.380285446,0.56590575,0.729584282,0.5893593,0.175631762,0.735483342,0.170299772,0.027502497,0.062627378,0.354401169,0.972510256,0.782278348,0.115989131,,0.828886011,,,0.628913467,,0.211682528,,0.34564409,0.425451123,,0.183166854,0.369036593,0.350987274,0.537603244,0.7990606,0.899378908,0.792531917,0.689113892,0.296790889,,0.176690439,,Staten_Island_SVM,53
4,Queens,9.27E+17,0,1,1,4,3,0,0.366666667,0.577777778,0.142465753,3,3,1,1.48,4.67,4.33,4.67,5,5,4.33,4.33,1.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014161279,0.038283094,0.22378745,0.919140826,0.228232694,0.23813866,0.304994898,0.723684531,0.591090573,0.067593227,0.795594147,0.287410632,0.231914635,0.021312291,0.432366575,0.98716356,0.845160086,0.071403758,,0.373221982,,,0.7010584,,0.136771839,,0.533905606,0.569344493,,0.827090378,0.451589761,0.298878475,0.519132773,0.161161017,0.721069987,0.09814652,0.584113539,0.209678302,,0.117203379,,Staten_Island_SVM,145
4,Queens,9.27E+17,0,1,1,6,4,0,0.283333333,0.522222222,0.128767123,2,2,0,1.03,4.5,4.5,4,4.5,5,4.5,5,1.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30553959,0.054319733,0.165713564,0.850597384,0.465975584,0.222874617,0.31964559,0.765897838,0.583911507,0.071068094,0.838238576,0.178108385,0.062004568,0.114235721,0.198534194,0.962542957,0.884314024,0.06769095,,0.658023808,,,0.593326783,,0.104983558,,0.409449056,0.510060448,,0.928985986,0.665110907,0.758287796,0.428761021,0.241742167,0.069688927,0.916691606,0.768304796,0.166710231,,0.469633328,,Staten_Island_SVM,99
20,Queens,6520350,0,1,1,9,5,1,1,1,1,115,3,1,1.14,4.88,4.86,4.82,4.95,4.95,4.68,4.75,1.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622973104,0.97871805,0.636330776,0.138209084,0.549876138,0.208813306,0.560375833,0.756112558,0.529054917,0.090102402,0.112421437,0.542087462,0.188865104,0.174315964,0.219643364,0.953197633,0.882548026,0.086417391,,0.524042516,,,0,,0.132539695,,0.422653103,0.633068386,,0.122811555,0.243880208,0.303243262,0.375597345,0.623384503,0.844246429,0.818315671,0.712248386,0.16080155,,0.138190557,,Staten_Island_SVM,64
165,Queens,53477,1,1,1,12,8,0.666666667,0.833333333,0.888888889,0.97260274,16,0,0,0.11,4.71,4.5,4.44,4.81,4.63,4.69,4.44,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.937792425,0.495612675,0.798321365,0.133766584,0.417640043,0.386928617,0.974575076,0.746156482,0.334908638,0.945339852,0.707456134,0.286453432,0.056541814,0.07378897,0.178766831,0.032422332,0.870553672,0.082594856,,0.091194701,,,0.61412694,,0.069495663,,0.181249246,0.433872156,,0.918710384,0.445301775,0.685105658,0.667550967,0.684352516,0.703736196,0.119469484,0.923477595,0.103155606,,0.189980987,,Staten_Island_SVM,31
56,Queens,45910,1,1,1,16,10,1,1,1,1,13,0,0,0.09,4.42,4.64,4.36,4.82,5,4.82,4.55,2.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.951322205,0.942681983,0.678553655,0.10176443,0.538912952,0.480496234,0.974930513,0.725592451,0.555388068,0.848463646,0.723673297,0.134360542,0.07985142,0.166972704,0.347740346,0.022860625,0.744187569,0.075362998,,0.115980565,,,0.377317504,,0.103319288,,0.413298055,0.505371116,,0.893136855,0.267284949,0.882116349,0.332485769,0.702093845,0.111417587,0.650278498,0.936726072,0.260910708,,0.214445291,,Staten_Island_SVM,8
78,Queens,7.18E+17,1,1,1,12,8,1,0.866666667,0.911111111,0.978082192,1,1,0,0.1,5,5,4,5,5,5,5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.954902223,0.977809846,0.624622175,0.118754679,0.210726959,0.384673029,0.987920421,0.764331226,0.483474177,0.904626778,0.717562164,0.30986104,0.03708242,0.080801414,0.239392218,0.032145119,0.893290724,0.942407834,,0.438753009,,,0.706619816,,0.155163311,,0.507041098,0.603100729,,0.031208652,0.37000816,0.688028672,0.28026748,0.912734616,0.907676383,0.869835462,0.903011071,0.113360328,,0.063097422,,Staten_Island_SVM,13
70,Queens,7.13E+17,1,1,1,11,7,1,1,1,1,2,2,0,0.17,5,5,5,5,5,4.5,5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.992813595,0.957448827,0.63805069,0.065379972,0.462944681,0.378392389,0.990019921,0.833969775,0.572177416,0.892232961,0.788966716,0.239298056,0.042549382,0.140428269,0.298539609,0.016840418,0.817235373,1,,0.652111312,,,0.763038228,,0.114208908,,0.265115442,0.489289448,,0.127423488,0.19812846,0.144424926,0.31313907,0.207009247,0.956528413,0.870041455,0.889781526,0.250743895,,0.363356688,,Staten_Island_SVM,28
200,Queens,9.04E+17,0,1,1,2,2,0.433333333,0.716666667,0.811111111,0.953424658,4,4,1,1.38,4.75,4.75,4.75,5,5,5,4.5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.06074181,0.46664162,0.737264517,0.38477069,0.265112164,0.381984225,0.006255081,0.836837866,0.576799403,0.095513589,0.766326794,0.378253083,0.189798706,0.016897169,0.256516498,0.038301456,0.879251081,0.078722283,,0.661092594,,,0.045820116,,0.103609179,,0.715281185,0.379567338,,0.146404969,0.298727907,0.26429409,0.441863791,0.827982557,0.817507733,0.067797209,0.624578815,0.929039504,,0.732886656,,Staten_Island_SVM,159
12,Queens,7.55E+17,1,1,0,3,1,0,0,0.2,0.802739726,23,23,1,3.35,4.87,4.96,4.7,5,5,4.78,4.78,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.054885387,0.021351474,0.323287688,0.955416058,0.5816837,0.014727816,0.007957137,0.687805107,0.311675663,0.84779744,0.727861186,0.399899346,0.927534446,0.074580011,0.134513597,0.027965582,0.891134674,0.136547019,,0.569608442,,,0.355245545,,0.085665723,,0.344551916,0.69246071,,0.185181809,0.113088854,0.275388557,0.463885429,0.743851277,0.949562851,0.763757081,0.065282387,0.908036712,,0.761540779,,Staten_Island_SVM,187
8,Queens,8.73E+17,1,1,0,16,4,0,0,0.188888889,0.8,18,18,6,4.95,4.89,4.78,4.83,4.89,5,4.72,4.56,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.963840334,0.056873488,0.565094979,0.891864757,0.617362967,0.012897902,0.321846739,0.776649346,0.137789371,0.897350486,0.555563286,0.862608878,0.337796105,0.127290693,0.268804338,0.976593179,0.707492277,0.100426715,,0.619554531,,,0.563151205,,0.114470952,,0.172086458,0.731825316,,0.240436549,0.142225814,0.470733269,0.443006669,0.59395151,0.833262976,0.702950959,0.096141312,0.239188301,,0.212524095,,Staten_Island_SVM,93
159,Queens,50423127,0,1,1,6,3,1,1,1,0.493150685,23,3,0,0.87,4.09,4,4.26,4.22,4.57,4.48,4.09,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.269780185,0.961544834,0.48010288,0.100669517,0.487300887,0.005192542,0.31408566,0.696025548,0.683408407,0.057376857,0.552897991,0.115433457,0.151658174,0.115630811,0.172101421,0.029318713,0.902338599,0.868996895,,0.661640404,,,0.466001816,,0.13781367,,0.420527993,0.462167138,,0.878639021,0.840369119,0.756783242,0.710810034,0.183037565,0.18111057,0.063343858,0.796618029,0.251729313,,0.29290758,,Staten_Island_SVM,142
143,Queens,5.65E+17,0,1,1,8,4,0.6,0.8,0.866666667,0.460273973,58,34,1,3.13,4.84,4.81,4.84,4.9,4.91,4.81,4.79,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58851778,0.480054467,0.441338554,0.400874427,0.607613687,0.377441915,0.307789988,0.753500273,0.810040647,0.059294738,0.136660435,0.645909181,0.945159422,0.132699619,0.829159569,0.009890507,0.792983688,0.079295282,,0.59496937,,,0.719390866,,0.188386688,,0.594575456,0.490264126,,0.200681045,0.454032385,0.330866639,0.639550859,0.734698468,0.964844412,0.790884519,0.154310798,0.192368407,,0.208895486,,Staten_Island_SVM,96
94,Queens,7.36E+17,0,0,1,10,6,0.633333333,0.583333333,0.711111111,0.928767123,16,16,3,1.91,4.56,4.5,4.56,5,4.81,4.75,4.31,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.592651297,0.512951424,0.811678951,0.459516089,0.437529406,0.386164422,0.973460563,0,0.656737192,0.106707936,0.752971166,0.526357127,0.286467466,0.15691384,0.36294895,0.036578145,0.852824717,0.867615725,,0.581237611,,,0.603345612,,0.170949668,,0.298332919,0.727723599,,0.920046739,0.201511627,0.806351852,0.438129582,0.638169593,0.140020294,0.135564103,0.611005863,0.27061237,,0.215049976,,Staten_Island_SVM,62
7,Queens,26496505,0,0,1,2,1,0.966666667,0.983333333,0.988888889,0.243835616,223,0,0,3.54,4.77,4.8,4.92,4.88,4.9,4.66,4.82,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.033819582,0.870357605,0.197383624,0.147506817,0.456798098,0.015531703,0.005911899,0.059430796,0.655319626,0.045880458,0.159954164,0.163227412,0.089892132,0.071819519,0.464943253,0.020941939,0.773627135,0.927124309,,0.658850024,,,0.641082093,,0.175553866,,0.511465828,0.632004863,,0.287252922,0.35990559,0.14151582,0.552923648,0.557079026,0.791249571,0.821655812,0.077065908,0.139261403,,0.359762401,,Staten_Island_SVM,200
185,Queens,39177041,1,1,1,6,4,0.5,0.75,0.833333333,0.95890411,5,0,0,0.11,3.8,4,5,4,3.6,4.6,3.6,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.26446274,0.505717494,0.584835532,0.495594268,0.510021359,0.767064319,0.31943542,0.738392203,0.450277625,0.877861165,0.817390921,0.222558092,0.05562998,0.062096301,0.278148923,0.03068118,0.779908536,0.938164737,,0.663018941,,,0.725095226,,0.185959511,,0.581168743,0.59536074,,0.936870753,0.779021168,0.190699189,0.598454237,0.230377394,0,0.107117023,0.897848338,0.296561377,,0.024498266,,Staten_Island_SVM,47
179,Queens,8.49E+17,1,1,1,8,4,0.433333333,0.616666667,0.744444444,0.936986301,12,12,2,3.16,4.92,4.92,5,4.83,4.92,4.75,4.83,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.629221637,0.506994871,0.666168957,0.437447247,0.576681679,0.385953432,0.313534152,0.912731265,0.521522182,0.943106135,0.822406527,0.774292092,0.303613321,0.09663514,0.362994464,0.051189304,0.940723621,0.062849482,,0.486420603,,,0.582794852,,0.956275245,,0.262410265,0.275928329,,0.100594369,0.457397842,0.088155443,0.581942274,0.691797964,0.873352279,0.747688906,0.074532165,0.818419015,,0.724809117,,Staten_Island_SVM,83
102,Queens,7.46E+17,1,1,1,4,2,0.8,0.9,0.933333333,0.983561644,58,58,1,6.28,5,4.98,5,4.98,5,4.88,4.98,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.052835086,0.862107452,0.53428772,0.137052954,0.761350683,0.391559071,0.010255606,0.717062099,0.632972459,0.882111048,0.204750369,0.540561547,0.986400724,0.016400601,0.220834783,0.04335436,0.071399413,0.068028496,,1,,,0.579611028,,0.086699565,,0.892976465,0.505058806,,0.085584611,0.263676044,0.174368889,0.419631558,0.748366781,0.901966796,0.890187709,0.083308526,0.257349059,,0.241157444,,Staten_Island_SVM,162
185,Queens,46012531,1,1,0,13,4,0.9,0.916666667,0.755555556,0.432876712,100,45,5,2.93,4.84,4.85,4.93,4.93,4.88,4.76,4.62,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990918587,0.857647775,0.503779327,0.120819139,0.478649289,0.012938791,0.31817474,0.916705137,0.059414382,0.929598521,0.348312366,0.52437795,0.930791257,0.086791802,0.293934625,0.977785697,0.909161634,0.093117902,,0.673042888,,,0.470723429,,0.079389127,,0.517100827,0.08874893,,0.185380998,0.362803736,0.145512269,0.513751533,0.669863378,0.881101028,0.75512694,0.097122618,0.485473013,,0.089609913,,Staten_Island_SVM,67
110,Queens,28131065,0,1,0,6,6,1,1,1,0.246575342,109,3,1,1.83,4.76,4.82,4.88,4.78,4.83,4.77,4.79,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264501879,0.968975266,0.231570104,0.123109213,0.479449398,0.388964236,0.987258852,0.745479343,0.316210191,0.141439842,0.201545,0.363734844,0.186599447,0.115127577,0.204405506,0.964643904,0.84169469,0.070305452,,0.667581311,,,0.928937004,,0.217163882,,0.11708284,0.849411162,,0.174182564,0.217337714,0.145471457,0.054019126,0.711071475,0.793795896,0.823648995,0.606045586,0.253096151,,0.181078019,,Staten_Island_SVM,50
145,Queens,7.17E+17,0,1,1,12,6,0.466666667,0.666666667,0.777777778,0.945205479,5,5,1,0.45,5,5,5,5,5,5,5,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.935810307,0.505044952,0.682160769,0.473670012,0.409820574,0.583554281,0.978414878,0.85427799,0.593682418,0.10544574,0.804873524,0.423637169,0.177405719,0.005305542,0.27880518,0.972228085,0.794834018,0.106556568,,0.463502273,,,0.543952811,,0.143381346,,0.53479561,0.705491379,,0.028460972,0.076752342,0.119803261,0.603420007,0.890860968,0.922063118,0.91590625,0.838537558,0.209329148,,0.221558551,,Staten_Island_SVM,20
80,Queens,9.28E+17,0,1,1,12,5,0.133333333,0.2,0.444444444,0.342465753,3,3,3,3,5,5,5,5,5,4.67,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.928886654,0.040641366,0.478628217,0.933114201,0.486837092,0.37249728,0.567434482,0.849032252,0.322618718,0.082932459,0.939059125,0.73809137,0.244752303,0.144859572,0.428789243,0.020326112,0.806012419,0.106220314,,0,,,0.51864622,,0.139604199,,0.660787624,0.587242878,,0.076346919,0.259281777,0.217795125,0.481874458,0.685898784,0.910895367,0.881024116,0.133566649,0.417037638,,0.187094536,,Staten_Island_SVM,101
74,Queens,6.61E+17,0,1,1,3,1,0,0.066666667,0.377777778,0.093150685,45,44,0,3.65,4.91,4.98,4.89,4.76,4.84,4.76,4.91,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.045591157,0.033045246,0.255919265,0.925094127,0.707425726,0,0.004568131,0.672296586,0.278567823,0.131729067,0.643452834,0.108665795,0.987888256,0.072389101,0.265305066,0.019602602,0.836980852,0.927560605,,0.724343606,,,0.750622754,,0.111500763,,0.700561766,0.199040315,,0.061281721,0.855136717,0.19231867,0.447302125,0.605694109,0.839083949,0.868741714,0.099831961,0.159589987,,0.168451177,,Staten_Island_SVM,189
61,Queens,8.47E+17,0,1,0,10,5,0.6,0.8,0.866666667,0.967123288,9,9,3,2.48,4.44,4.33,4.22,4.89,4.33,4.11,4.11,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.592157042,0.486761072,0.692211214,0.417580847,0.656463262,0.39063627,0.575909532,0.711356789,0.271253058,0.096843157,0.721580295,0.480378092,0.372097619,0.086808946,0.374297932,0.966658849,0.883185312,0.080211286,,0.585869117,,,0.510191737,,0.075648963,,0.82538805,0.613398386,,0.993640008,0.16505873,0.846014595,0.775087828,0.184610398,0.186712732,0.101046766,0.079187601,0.132299016,,0.029972115,,Staten_Island_SVM,61
130,Queens,51948208,1,1,1,7,4,0.266666667,0.266666667,0.388888889,0.769863014,150,43,3,6.39,4.77,4.85,4.88,4.84,4.84,4.79,4.81,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.630924924,0.048651381,0.424599895,0.924029223,1,0.003981773,0.312975498,0.702750166,0.331476386,0.946128023,0.023589995,0.37873668,0.964341624,0.156969713,0.120976311,0.964545293,0.772538506,0.101085639,,0.72032053,,,0.75851001,,0.148493255,,0.251156957,0.356462129,,0.258561344,0.425925818,0.129198362,0.729910814,0.77867425,0.789259346,0.835265655,0.149510062,0.214185021,,0.122846954,,Staten_Island_SVM,108
157,Queens,7.63E+17,1,1,1,6,3,0.4,0.483333333,0.566666667,0.865753425,39,39,3,4.06,4.92,4.9,4.95,4.9,4.92,4.77,4.69,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278342461,0.470645306,0.525651204,0.491493031,0.481792299,0.02180391,0.320984318,0.708721935,0.926628286,0.923998934,0.781093105,0.508980706,0.967624212,0.075527554,0.435664542,0.959854354,0.729887978,0.060387417,,0.632728715,,,0.763851224,,0.207777823,,0.687553709,0.560070236,,0.115381809,0.415675749,0.104034934,0.481807157,0.575630429,0.950068695,0.679083123,0.135626022,0.136937019,,0.314606142,,Staten_Island_SVM,118
135,Queens,8.34E+17,0,0,0,8,7,0.766666667,0.883333333,0.922222222,0.473972603,2,2,0,0.51,5,5,5,5,5,5,5,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620181756,0.846855723,0.521307215,0.122961919,0.229657193,0.389066437,0.984528233,0.041770222,0.199345647,0.082118413,0.841906934,0.213487926,0.027934548,0.087391217,0.461285316,0.965078542,0.828307304,0.070402047,,0.4869284,,,0.642052775,,0.232631567,,0.44199099,0.249570274,,0.041629585,0.230456297,0.185586764,0.207188932,0.851628522,0.893265871,0.910948219,0.789260949,0.112094368,,0.185467983,,Staten_Island_SVM,34
21,Queens,5.70E+17,0,1,1,1,1,1,1,1,1,1,0,0,0.08,5,5,5,4,4,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.03542034,0.967631109,0.791390567,0.094671909,0.422229298,0.014409001,0.005922196,0.673145803,0.717105592,0.097486218,0.785757672,0.227801829,0.079110859,0.130486664,0.345732914,0.01224214,0.921164451,0.053899449,,0.525815279,,,0.638947835,,1,,0.392834641,0.359399808,,0.092597341,0.72570631,0.172980795,0.782487396,0.826786987,0.914071196,0.054593257,0.900435541,0.836930177,,0.846762295,,Staten_Island_SVM,180
105,Queens,8.94E+17,0,1,1,10,5,0.166666667,0.166666667,0.288888889,0.665753425,7,7,3,2.26,4.86,5,4.86,5,5,5,5,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620131886,0.038134797,0.457797268,0.978368099,0.667836609,0.555656373,0.572829017,0.770534563,0.576049771,0.102216357,0.664034543,0.7457984,0.151520813,0.114469701,0.42802149,0.972039887,0.832182659,0.054992304,,0.745012936,,,0.467652874,,0.215856882,,0.335630761,0.181109999,,0.057612495,0.58649404,0.22176424,0.361673951,0.835357948,0.891336659,0.915095891,0.055899392,0.225495585,,0.025689376,,Staten_Island_SVM,33
75,Queens,7.16E+17,1,1,1,6,3,0.966666667,0.983333333,0.988888889,0.98630137,6,6,0,0.55,5,5,4.83,5,5,5,4.67,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320692347,0.885677003,0.672005811,0.133271261,0.301833363,0.394256033,0.312308337,0.780049413,0.370338277,0.910782998,0.670223001,0.292691319,0.175366825,0.129762541,0.399437285,0.979725689,0.857277424,0.070404422,,0.850369163,,,0.634796732,,0.192901759,,1,0.403168882,,0.105226536,0.043587696,0.169627634,0.026617522,0.760515653,0.927476621,0.635087144,0.825612933,0.198814883,,0.1655942,,Staten_Island_SVM,71
38,Queens,3852261,1,1,1,8,4,0.133333333,0.566666667,0.711111111,0.928767123,106,3,0,0.96,4.87,4.84,4.92,4.92,4.91,4.79,4.83,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.60558721,0.034356278,0.790817063,0.471291067,0.217883638,0.372466832,0.318121606,0.873640505,0.747391787,0.940517213,0.214904641,0.306063675,0.253626476,0.026055501,0.409733294,0.016842173,0.814222462,0.082194766,,0.148980334,,,0.538964902,,0.211856107,,0.384257304,0.435276495,,0.199456885,0.310890516,0.161695539,0.284560224,0.819401466,0.868315508,0.747785864,0.749632299,0.365626349,,0.331819637,,Staten_Island_SVM,133
92,Queens,49172890,0,1,1,7,6,0.533333333,0.566666667,0.677777778,0.463013699,54,21,1,1.88,4.52,4.63,4.59,4.8,4.94,4.44,4.41,1.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.610046452,0.462090181,0.535152181,0.440055439,0.268033836,0.231507535,0.98310907,0.78042091,0.658641505,0.103369461,0.197404073,0.449874284,0.942532943,0.045722842,0.313859948,0.01502193,0.843299594,0.930190052,,0.522561267,,,0.602096491,,0.187128941,,0.352698997,0.623296725,,0.935942825,0.406773064,0.765310596,0.275403034,0.13806412,0.132144267,0.120800125,0.600049495,0.252754527,,0.273927993,,Staten_Island_SVM,90
88,Queens,5.77E+17,0,1,1,7,5,0.433333333,0.416666667,0.4,0.287671233,39,16,1,2.25,4.44,4.64,4.46,4.82,4.85,4.36,4.26,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.553727344,0.468304989,0.124336845,0.904471023,0.589602941,0.017089876,0.571175948,0.720896922,0.548213437,0.043859036,0.615962031,0.451449968,0.370211772,0.080716949,0.227776752,0.012215811,0.808461803,0.102145119,,0.159294276,,,0.481215288,,0.17155473,,0.302852652,0.591012103,,0.909834492,0.380070341,0.846417303,0.63545518,0,0.123982145,0.172841899,0.638767392,0.211117949,,0.178364985,,Staten_Island_SVM,144
165,Queens,5.72E+17,1,1,1,3,1,1,1,1,1,2,0,0,0.12,5,5,5,5,5,5,5,1.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054721668,0.972009308,0.731837712,0.094979643,0.405629775,0.235314072,0.005308975,0.718212819,0.586231279,0.880890091,0.835091629,0.244725355,0.071578961,0.974249484,0.225093832,0.023368245,0.830250109,0.052711108,,0.604065783,,,0.742272972,,0.134215493,,0.258577246,0.499264083,,0.058652779,0.322839678,0.289405267,0.472871056,0.797352442,0.925127083,0.916568779,0.906268576,0.083547026,,0.379861229,,Staten_Island_SVM,139
27,Queens,33521985,0,1,1,16,11,0.466666667,0.483333333,0.522222222,0.421917808,84,23,1,1.62,4.73,4.73,4.8,4.9,4.88,4.75,4.71,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.920838742,0.473178726,0.579100405,0.48475807,0.566828651,0.377989506,0.970602006,0.749942489,0.479590028,0.097310415,0.142989215,0.531479637,1,0.083841903,0.273309663,0.96558996,0.833060963,0.050230016,,0.574890127,,,0.534609015,,0.256499048,,0.299484745,0.716966075,,0.242366255,0.602881104,0.19090254,0.642169541,0.586157781,0.801358736,0.777045922,0.563168577,0.282595892,,0.275154469,,Staten_Island_SVM,5
